"分享、查詢台灣所有公司的防疫政策
https://reurl.cc/Nraz1x",<---複製左方文字，用Line、FB分享給你的朋友們(較順暢的網頁版),資料原始檔在此,填寫問卷點這裡,"*雖是匿名調查，但請勿造謠或提供錯誤資訊，以免影響防疫。
*請勿進行人身攻擊或揭露他人個資。
*由於資料來自匿名問卷，若對資訊正確性有任何疑問，請向相關公司查證。
*若接獲通知，稱回覆之資訊錯誤，將把該回覆以紅底標示，提醒公眾需特別注意。
*若接獲通知，及該回覆確實涉及人身攻擊或個資，將刪除有問題的文字。(所有修改都會紀錄在""附註""欄位)
*也歡迎公司行號填寫問卷說明防疫政策。
*因防疫政策可能變動，請參考「時間戳記」欄位，以確認資訊是否即時。",,,
2021/5/23 下午 3:17:16,Xperi,北部 (台北、新北、基隆、桃園、新竹),強制在家上班（去公司需事先申請）,辦公區域消毒,5,很好,
2021/5/23 下午 3:19:43,台電,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩",1,,
2021/5/23 下午 3:20:08,欣技資訊,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,"優點：人管有提供詳細的簡報說明，搭配IT遠端連線的建置支援。

待改善：公司既有因業務性質分層分區（技術一層、業務一層，工廠另外），然公司管理層卻認定為已經異地分流，此種狀況，若是哪一個環節有狀況，都是直接少了整層的職能功能，而影響到商業運營之可持續性；

另外，兩個禮拜的關鍵警戒期，應以最高標準來應對，公司卻給員工沒有政府明文說不行，或是工作場所得以不限等，因此繼續維持現狀的方式來辦理，除非另外提出申請。非積極創造條件來保護員工、或是沒有進行壓力測試遠端運營的計畫，這點比較值得檢討。
",
2021/5/23 下午 3:23:24,緯創資通股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分為ABC三組，B組規定在公司上班，C組固定在家上班，A組目前也都在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,分組全看主管，C組是家裡有小孩的可以理解，但聽到新人與沒小孩的都是歸類在B組且規定一定要在公司。,
2021/5/23 下午 3:23:37,敦泰電子,北部 (台北、新北、基隆、桃園、新竹),分流上班，但是不同組別會同時在公司，有高度傳染風險。,量測體溫,2,分流方式由各單位自行執行，造成分流防疫效果大打問號。,
2021/5/23 下午 3:24:04,美商英特格,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,良心企業,
2021/5/23 下午 3:28:45,明碩菁英,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),強制配戴口罩,3,老闆沒有要主動宣布任何防疫措施，都是同事自發要求,
2021/5/23 下午 3:29:02,台郡科技股份有限公司,南部 (嘉義、台南、高雄、屏東),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",3,為了省買機器的錢，請員工早上要早起排班擔任量測人員，真的很爛,
2021/5/23 下午 3:29:52,天明製藥,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒",1,,
2021/5/23 下午 3:32:13,富葳工程,南部 (嘉義、台南、高雄、屏東),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",5,,
2021/5/23 下午 3:32:47,某網路新聞媒體,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),全體在家上班,5,五告讚，我還跑回老家過著廢物生活,
2021/5/23 下午 3:34:15,裕鐵,南部 (嘉義、台南、高雄、屏東),有規劃，尚未開始執行,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,,
2021/5/23 下午 3:35:41,大榮中學,南部 (嘉義、台南、高雄、屏東),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩",3,,
2021/5/23 下午 3:38:00,中鋼運通,南部 (嘉義、台南、高雄、屏東),分流在家上班(例如分為兩組輪流上班),"量測體溫, 減少會議及出差",2,,
2021/5/23 下午 3:39:07,安提國際股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",2,分流A B組輪流在家WFH其實效益不太大 尤其多數同事通勤所接觸的人群眾多 部分同事又照常天天進公司 再加上公司也沒有固定每週消毒 另外開放式辦公室座位之間的距離很近 同組之間的傳染風險還是很高,
2021/5/23 下午 3:39:52,正航,南部 (嘉義、台南、高雄、屏東),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,,
2021/5/23 下午 3:40:45,恩智浦半導體,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 辦公區域消毒, 減少會議及出差",5,超棒的好公司,
2021/5/23 下午 3:41:50,韓商浦項國際,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒",1,拖拖拉拉 不乾不脆 不情不願,
2021/5/23 下午 3:43:00,友達晶材,中部 (苗栗、台中、彰化、南投、雲林),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置, 一區完全梅花座另一區塞緊緊沒有隔空位",2,,
2021/5/23 下午 3:43:50,群甡建築師事務所,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",3,,
2021/5/23 下午 3:45:30,明基電通,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 辦公區域消毒",3,有做Ab班分流，目前全員在家工作到5/28,
2021/5/23 下午 3:58:07,板信商銀,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,強制配戴口罩,2,無言以對,
2021/5/23 下午 4:01:22,廣達,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒",1,有員工確診了，5/24-26總部辦公大樓居家辦公，產線正常上班，5/27以後的安排再看情況...看來還是沒有要長期導入居家辦公的意思，真棒！,
2021/5/23 下午 4:02:26,海華科技股份有限公司,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,因工廠本身就在大陸，公司幾乎9成可以在家上班，辦公室位於新北新店區，應全員在家上班，以減少其他雙北熱區同仁搭捷運被感染的風險，同時也保護其他人員,
2021/5/23 下午 4:07:17,中國信託商業銀行,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 辦公區域消毒",2,直至疫情嚴重時(05/19)才實際啟動居家上班機制，且上百人僅有少數幾人在家上班。5/24起才開始實施兩組輪流居家上班，即便家住疫情嚴重區域仍要輪流至公司上班(一周居家一周公司)，我們的工作性質其實是可以全程在家上班的。分流上班仍是要搭乘大眾運輸，還是有可能會染疫。,
2021/5/23 下午 4:07:18,創未來科技,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"強制配戴口罩, 減少會議及出差",5,,
2021/5/23 下午 4:08:10,台灣世曦,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",2,,
2021/5/23 下午 4:12:38,鋼鐵醫院,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 減少會議及出差",4,,
2021/5/23 下午 4:13:54,樹德科技大學,南部 (嘉義、台南、高雄、屏東),不能在家上班,"強制配戴口罩, 無實際作為",1,老闆說等四級才能居家辦公,
2021/5/23 下午 4:14:46,台灣百事,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 減少會議及出差",5,原本是分流上班，疫情爆發週末立刻公告在家工作，反應快速,
2021/5/23 下午 4:17:20,樹德科技大學,南部 (嘉義、台南、高雄、屏東),不能在家上班,強制配戴口罩,1,老闆說四級採居家辦公，非必要在學校上班，三級不讓員工居家上班的用意為？,
2021/5/23 下午 4:17:58,恩智浦,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 辦公區域消毒, 減少會議及出差",5,,
2021/5/23 下午 4:17:58,IDIPC,中部 (苗栗、台中、彰化、南投、雲林),分流在家上班(例如分為兩組輪流上班),"量測體溫, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,Good,
2021/5/23 下午 4:19:02,高雄市立林園高級中學,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩",2,學校裡沒學生，教職員還是要上班在同間辦公室等於一樣群聚，一間辦公室至少都5位以上,
2021/5/23 下午 4:19:08,Lenovo,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,"公司很超前佈署, 一開始就提醒我們防疫觀念",
2021/5/23 下午 4:19:54,怡忠,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩",2,沒強制只是想交差。雖說是做醫材的,
2021/5/23 下午 4:25:06,高雄銀行,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒",1,,
2021/5/23 下午 4:27:39,智邦科技,中部 (苗栗、台中、彰化、南投、雲林),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",5,,
2021/5/23 下午 4:27:58,欣興電子,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,量測體溫,1,,
2021/5/23 下午 4:32:20,中租控股子公司,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩, 減少會議及出差",1,只發公告要分流但完全沒有實際作為及管控,
2021/5/23 下午 4:35:52,啟碁,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,認真防疫,
2021/5/23 下午 4:37:33,美光,中部 (苗栗、台中、彰化、南投、雲林),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,,
2021/5/23 下午 4:38:09,萬鼎工程,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",4,,
2021/5/23 下午 4:44:04,杜邦,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",5,,
2021/5/23 下午 4:45:17,研華科技,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"量測體溫, 強制配戴口罩, 辦公區域消毒",1,"已經有確診案例，且與此案有接觸史的同仁已出現症狀採檢中，但依然不實施整棟大樓居家辦公，空調也不知道有沒有單層換氣，加上吃飯總會拿下口罩，辦公座位也沒加大間隔，安全性令人擔憂。公司從疫情爆發以來都沒有模擬過遠端辦公，導致分流辦公第一天很多系統連線問題，甚至分流第一天（宣布三級後的第一個上班日）開放兩班次的人同日進公司拿電腦，恐怕對分流的效果打折

總覺得該公司缺乏風險預防觀念，都是發生狀況了才來想辦法。例如原本只公告確診同仁座位方圓6公尺內的同仁及密切接觸者居家辦公，後來多數同仁表達擔憂後，才改為整層樓都居家辦公。若同仁都沒有站出來表達自己的意見，那豈不釀成潛在的破口

總之該公司還有很多待改進的部分，此次疫情考驗企業經營團隊的反應，希望各公司都不要讓自己的員工失望，否則最後雖然贏了毛利但也失了軍心",
2021/5/23 下午 4:45:22,和泰汽車,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),每天HR都會follow CDC公布足跡，請每組於特定時間前回報組員是否有出現在足跡處,2,不予置評,
2021/5/23 下午 4:46:45,台北市社會局,北部 (台北、新北、基隆、桃園、新竹),開放自由在家上班 (只保留必要人員至公司上班),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",4,,
2021/5/23 下午 5:00:48,億光電子工業股份有限公司,北部 (台北、新北、基隆、桃園、新竹),有條件在家上班(例如依居住地、職務內容、或是要特別申請等),"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差, 加大座位間距或隔離裝置",3,希望能開放更多在家上班的機會,
2021/5/23 下午 5:02:26,Pundy,北部 (台北、新北、基隆、桃園、新竹),分流在家上班(例如分為兩組輪流上班),"強制配戴口罩, 減少會議及出差, 加大座位間距或隔離裝置",3,明明可以遠端 應該要全面遠端而不是分流遠端,
2021/5/23 下午 5:13:05,Panasonic,北部 (台北、新北、基隆、桃園、新竹),不能在家上班,"量測體溫, 強制配戴口罩, 辦公區域消毒, 減少會議及出差",1,"有筆電才能WFH，而公司部門只有高層跟少數人才有，好笑的是最容易跟人群接觸的第一線員工都沒，完全搞錯優先順序

安排梅花座，結果隔壁還是坐人",
2021/5/23 下午 5:18:54,瑞師,南部 (嘉義、台南、高雄、屏東),不能在家上班,"量測體溫, 強制配戴口罩, 減少會議及出差",3,,
